Server ID,Sponsor,Server Name,Server Lat,Server Lon,Timestamp,Distance,Ping,Download,Upload,Share,IP Address
15090,Vivo,Cuiabá,-15.6014,-56.0979,2026-08-15T14:46:03.841428Z,1177.237306067121,54.842,105525153.16464129,47316412.85212181,,177.97.170.228
15090,Vivo,Cuiabá,-15.6014,-56.0979,2026-08-15T14:52:30.397528Z,1177.237306067121,55.478,100622806.8492097,85788231.69435555,,177.97.170.228
15090,Vivo,Cuiabá,-15.6014,-56.0979,2026-08-15T14:58:46.938810Z,1177.237306067121,55.533,49691850.18049593,117007627.65070786,,177.97.170.228
15090,Vivo,Cuiabá,-15.6014,-56.0979,2026-08-15T15:05:35.794192Z,1177.237306067121,56.55,101424568.21763526,105152489.46901369,,177.97.170.228
15090,Vivo,Cuiabá,-15.6014,-56.0979,2026-08-15T15:11:59.952138Z,1177.237306067121,63.639,43509620.72675358,114792821.31996924,,177.97.170.228
15090,Vivo,Cuiabá,-15.6014,-56.0979,2026-08-15T15:18:18.636783Z,1177.237306067121,56.063,97156803.58745079,105362725.3249016,,177.97.170.228
15090,Vivo,Cuiabá,-15.6014,-56.0979,2026-08-15T15:24:40.699365Z,1177.237306067121,57.207,97324696.83587249,118372709.45059094,,177.97.170.228
15090,Vivo,Cuiabá,-15.6014,-56.0979,2026-08-15T15:30:51.051163Z,1177.237306067121,56.378,105564469.42803411,138078038.30577007,,177.97.170.228
15090,Vivo,Cuiabá,-15.6014,-56.0979,2026-08-15T15:37:01.763626Z,1177.237306067121,54.452,102703263.08903874,108261184.66131599,,177.97.170.228
15090,Vivo,Cuiabá,-15.6014,-56.0979,2026-08-15T15:43:38.565798Z,1177.237306067121,58.76,98356479.11458856,116261080.50417933,,177.97.170.228
15090,Vivo,Cuiabá,-15.6014,-56.0979,2026-08-15T15:49:50.821308Z,1177.237306067121,144.997,101750692.29734899,123278224.31503715,,177.97.170.228
15090,Vivo,Cuiabá,-15.6014,-56.0979,2026-08-15T15:56:01.935719Z,1177.237306067121,57.379,97706585.77534646,133496674.90215822,,177.97.170.228
15090,Vivo,Cuiabá,-15.6014,-56.0979,2026-08-15T16:02:16.030595Z,1177.237306067121,55.514,97321447.51454389,47624170.853948936,,177.97.170.228
15090,Vivo,Cuiabá,-15.6014,-56.0979,2026-08-15T16:08:31.047562Z,1177.237306067121,55.897,98044726.81524909,153571236.09469184,,177.97.170.228
15090,Vivo,Cuiabá,-15.6014,-56.0979,2026-08-15T16:14:37.773596Z,1177.237306067121,58.12,97483533.93223496,123474227.16200271,,177.97.170.228
15090,Vivo,Cuiabá,-15.6014,-56.0979,2026-08-15T16:22:05.840007Z,1177.237306067121,58.507,98490461.8895511,117307758.94818284,,177.97.170.228
15090,Vivo,Cuiabá,-15.6014,-56.0979,2026-08-15T16:28:13.051180Z,1177.237306067121,58.189,96957566.3967865,150294182.9314488,,177.97.170.228
15090,Vivo,Cuiabá,-15.6014,-56.0979,2026-08-15T16:34:31.577587Z,1177.237306067121,58.016,98367146.98264404,108634184.5180938,,177.97.170.228
15090,Vivo,Cuiabá,-15.6014,-56.0979,2026-08-15T16:40:44.585558Z,1177.237306067121,59.452,105994768.07618038,139672833.15028998,,177.97.170.228
15090,Vivo,Cuiabá,-15.6014,-56.0979,2026-08-15T16:47:16.057457Z,1177.237306067121,55.622,106078241.52042174,120091751.55781557,,177.97.170.228
15090,Vivo,Cuiabá,-15.6014,-56.0979,2026-08-15T16:53:25.537580Z,1177.237306067121,57.989,98721020.50946449,83824198.87881424,,177.97.170.228
15090,Vivo,Cuiabá,-15.6014,-56.0979,2026-08-15T16:59:40.650655Z,1177.237306067121,56.772,102144328.85252136,121046432.26231335,,177.97.170.228
15090,Vivo,Cuiabá,-15.6014,-56.0979,2026-08-15T17:05:57.364176Z,1177.237306067121,59.956,99389113.16608511,111688274.163439,,177.97.170.228
15090,Vivo,Cuiabá,-15.6014,-56.0979,2026-08-15T17:12:04.068064Z,1177.237306067121,58.129,101220605.19315816,135787707.67895955,,177.97.170.228
15090,Vivo,Cuiabá,-15.6014,-56.0979,2026-08-15T17:18:27.770287Z,1177.237306067121,57.251,98541112.42061308,135603509.4097445,,177.97.170.228
15090,Vivo,Cuiabá,-15.6014,-56.0979,2026-08-15T17:24:55.198972Z,1177.237306067121,57.54,96581901.564357,147768106.96387887,,177.97.170.228
15090,Vivo,Cuiabá,-15.6014,-56.0979,2026-08-15T17:31:11.669576Z,1177.237306067121,58.937,99546718.24286392,112625800.86815625,,177.97.170.228
33851,Vivo,São Mateus do Sul,-25.8682,-50.3842,2026-08-15T17:37:35.415455Z,633.5946906273784,43.087,335144707.2294471,162300859.884207,,177.97.170.228
68222,Vivo,Mafra,-26.1164,-49.8091,2026-08-15T17:43:42.318160Z,623.9509068506549,38.429,286213668.43487716,158722356.99031064,,177.97.170.228
33851,Vivo,São Mateus do Sul,-25.8682,-50.3842,2026-08-15T17:49:46.960092Z,633.5946906273784,36.819,316338797.78518766,173584541.12835786,,177.97.170.228
33851,Vivo,São Mateus do Sul,-25.8682,-50.3842,2026-08-15T17:56:11.374879Z,633.5946906273784,35.684,363949633.3861254,167855567.41940543,,177.97.170.228
33851,Vivo,São Mateus do Sul,-25.8682,-50.3842,2026-08-15T18:02:12.020347Z,633.5946906273784,35.487,362854588.3475903,149778108.81426564,,177.97.170.228
33851,Vivo,São Mateus do Sul,-25.8682,-50.3842,2026-08-15T18:08:26.705003Z,633.5946906273784,36.213,384181267.97199035,195591084.46505654,,177.97.170.228
33851,Vivo,São Mateus do Sul,-25.8682,-50.3842,2026-08-15T18:14:43.809342Z,633.5946906273784,33.529,339279308.6164606,157769302.49911648,,177.97.170.228
33851,Vivo,São Mateus do Sul,-25.8682,-50.3842,2026-08-15T18:20:43.502492Z,633.5946906273784,34.843,378551641.3168702,175351411.10290942,,177.97.170.228
33851,Vivo,São Mateus do Sul,-25.8682,-50.3842,2026-08-15T18:26:54.606490Z,633.5946906273784,33.81,309336816.75222576,157663637.3112529,,177.97.170.228
33851,Vivo,São Mateus do Sul,-25.8682,-50.3842,2026-08-15T18:33:33.790651Z,633.5946906273784,35.564,377826459.87428874,142965540.47011074,,177.97.170.228
33851,Vivo,São Mateus do Sul,-25.8682,-50.3842,2026-08-15T18:39:40.941185Z,633.5946906273784,33.191,326983171.15017706,156132131.9898549,,177.97.170.228
68222,Vivo,Mafra,-26.1164,-49.8091,2026-08-15T18:45:42.505863Z,623.9509068506549,36.946,116945995.24805117,156002988.80254447,,177.97.170.228
68222,Vivo,Mafra,-26.1164,-49.8091,2026-08-15T18:51:41.948255Z,623.9509068506549,36.882,185765450.09250107,173356017.32642183,,177.97.170.228
33851,Vivo,São Mateus do Sul,-25.8682,-50.3842,2026-08-15T18:57:47.829283Z,633.5946906273784,34.829,336389960.61685365,167603888.3176777,,177.97.170.228
68222,Vivo,Mafra,-26.1164,-49.8091,2026-08-15T19:03:47.046222Z,623.9509068506549,36.446,201404611.12976632,166869010.73090452,,177.97.170.228
68222,Vivo,Mafra,-26.1164,-49.8091,2026-08-15T19:09:57.159674Z,623.9509068506549,36.68,134040230.65480803,171608862.30221358,,177.97.170.228
33851,Vivo,São Mateus do Sul,-25.8682,-50.3842,2026-08-15T19:16:18.651537Z,633.5946906273784,34.668,365140851.5792542,204214749.94256842,,177.97.170.228
33851,Vivo,São Mateus do Sul,-25.8682,-50.3842,2026-08-15T19:22:34.358188Z,633.5946906273784,35.055,399131537.52453446,174107646.41508266,,177.97.170.228
33851,Vivo,São Mateus do Sul,-25.8682,-50.3842,2026-08-15T19:28:50.964274Z,633.5946906273784,33.335,325197108.2788292,183241724.95819223,,177.97.170.228
33851,Vivo,São Mateus do Sul,-25.8682,-50.3842,2026-08-15T19:35:01.853248Z,633.5946906273784,34.316,327007752.38117343,146076291.72896454,,177.97.170.228
40640,Vivo,Rebouças,-25.6237,-50.6868,2026-08-15T19:41:09.638298Z,631.699442921632,74.295,109615791.56407547,98227213.70922624,,177.97.170.228
68222,Vivo,Mafra,-26.1164,-49.8091,2026-08-15T19:47:14.045276Z,623.9509068506549,35.6,138036697.52893376,182535697.5993321,,177.97.170.228
68222,Vivo,Mafra,-26.1164,-49.8091,2026-08-15T19:53:13.842932Z,623.9509068506549,35.718,135561335.9177712,156152595.84545296,,177.97.170.228
33851,Vivo,São Mateus do Sul,-25.8682,-50.3842,2026-08-15T19:59:19.712360Z,633.5946906273784,37.526,409842047.08049244,173342501.54185727,,177.97.170.228
33851,Vivo,São Mateus do Sul,-25.8682,-50.3842,2026-08-15T20:05:35.936172Z,633.5946906273784,36.942,368441648.3407188,155041628.99045357,,177.97.170.228
33851,Vivo,São Mateus do Sul,-25.8682,-50.3842,2026-08-15T20:11:52.040886Z,633.5946906273784,36.338,401756462.53960377,177213575.69218928,,177.97.170.228
33851,Vivo,São Mateus do Sul,-25.8682,-50.3842,2026-08-15T20:17:47.052432Z,633.5946906273784,35.671,304356080.3949449,188524732.92695066,,177.97.170.228
33851,Vivo,São Mateus do Sul,-25.8682,-50.3842,2026-08-15T20:23:47.034892Z,633.5946906273784,34.066,320541461.2149567,154822819.9086503,,177.97.170.228
68222,Vivo,Mafra,-26.1164,-49.8091,2026-08-15T20:29:54.987441Z,623.9509068506549,37.719,115338584.4579545,184267983.07443956,,177.97.170.228
64895,Vivo,La Paz,-16.4942,-68.1475,2026-08-15T20:36:11.231488Z,2318.4023420370145,135.438,124009930.67699204,65089920.93700296,,177.97.170.228
64895,Vivo,La Paz,-16.4942,-68.1475,2026-08-15T20:42:20.974127Z,2318.4023420370145,114.543,214373734.3316336,80386364.41669267,,177.97.170.228
64895,Vivo,La Paz,-16.4942,-68.1475,2026-08-15T20:48:42.146387Z,2318.4023420370145,139.506,248892488.205978,79634747.01487565,,177.97.170.228
64895,Vivo,La Paz,-16.4942,-68.1475,2026-08-15T20:54:51.690383Z,2318.4023420370145,283.934,214185364.68733913,88335672.1577937,,177.97.170.228
64895,Vivo,La Paz,-16.4942,-68.1475,2026-08-15T21:01:01.324996Z,2318.4023420370145,120.025,109916069.67086966,77368325.54919493,,177.97.170.228
64895,Vivo,La Paz,-16.4942,-68.1475,2026-08-15T21:07:37.455711Z,2318.4023420370145,116.817,168106571.1403984,83311246.97269952,,177.97.170.228
64895,Vivo,La Paz,-16.4942,-68.1475,2026-08-15T21:13:56.057412Z,2318.4023420370145,117.691,194165261.8306697,104487473.87272501,,177.97.170.228
64895,Vivo,La Paz,-16.4942,-68.1475,2026-08-15T21:20:16.875999Z,2318.4023420370145,112.735,143590893.11775798,1573706.6953397095,,177.97.170.228
64895,Vivo,La Paz,-16.4942,-68.1475,2026-08-15T21:26:29.996227Z,2318.4023420370145,120.445,229736175.67307585,88826654.29769662,,177.97.170.228
64895,Vivo,La Paz,-16.4942,-68.1475,2026-08-15T21:32:40.739906Z,2318.4023420370145,115.72,119446485.67793201,94345540.20739433,,177.97.170.228
64895,Vivo,La Paz,-16.4942,-68.1475,2026-08-15T21:39:09.987235Z,2318.4023420370145,117.155,171712675.81720623,74015801.84119308,,177.97.170.228
